year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
2011,Litter,Tropical Dry,18520291.932536524,1142790.382296882,16.206202134211864,"Modified Decay, Turnover and Spinup parameters"
2011,Litter,Tropical Moist,17883483.819900807,608498.4096054054,29.389532556868566,"Modified Decay, Turnover and Spinup parameters"
2011,Litter,Tropical Premontane Wet,16027105.68465728,417245.7651077393,38.411667714635364,"Modified Decay, Turnover and Spinup parameters"
2011,Soil Carbon,Tropical Dry,38019573.02680474,1142790.382296882,33.26906982747755,"Modified Decay, Turnover and Spinup parameters"
2011,Soil Carbon,Tropical Moist,51121530.68809307,608498.4096054054,84.01259540060916,"Modified Decay, Turnover and Spinup parameters"
2011,Soil Carbon,Tropical Premontane Wet,38010394.25529905,417245.7651077393,91.09833444441114,"Modified Decay, Turnover and Spinup parameters"
2011,Total Biomass,Tropical Dry,131020274.28514805,1142790.382296882,114.64943730258896,"Modified Decay, Turnover and Spinup parameters"
2011,Total Biomass,Tropical Moist,126297194.60698938,608498.4096054054,207.5555048515076,"Modified Decay, Turnover and Spinup parameters"
2011,Total Biomass,Tropical Premontane Wet,92430744.06468955,417245.7651077393,221.52590102579592,"Modified Decay, Turnover and Spinup parameters"
2012,Deadwood,Tropical Dry,20797096.55481264,1142790.382296882,18.198522561077894,"Modified Decay, Turnover and Spinup parameters"
2012,Deadwood,Tropical Moist,20055117.854178026,608498.4096054054,32.958373493832504,"Modified Decay, Turnover and Spinup parameters"
2012,Deadwood,Tropical Premontane Wet,16334491.45684249,417245.7651077393,39.148369672786664,"Modified Decay, Turnover and Spinup parameters"
2012,Litter,Tropical Dry,18523923.378077857,1142790.382296882,16.209379834687464,"Modified Decay, Turnover and Spinup parameters"
2012,Litter,Tropical Moist,17905732.400300086,608498.4096054054,29.42609564404854,"Modified Decay, Turnover and Spinup parameters"
2012,Litter,Tropical Premontane Wet,16055923.021499889,417245.7651077393,38.480733333156785,"Modified Decay, Turnover and Spinup parameters"
2012,Soil Carbon,Tropical Dry,38210410.14166123,1142790.382296882,33.436062057909986,"Modified Decay, Turnover and Spinup parameters"
2012,Soil Carbon,Tropical Moist,51243602.96148502,608498.4096054054,84.21320771358317,"Modified Decay, Turnover and Spinup parameters"
2012,Soil Carbon,Tropical Premontane Wet,38115886.55680714,417245.7651077393,91.35116457554705,"Modified Decay, Turnover and Spinup parameters"
2012,Total Biomass,Tropical Dry,131020486.612566,1142790.382296882,114.6496230999331,"Modified Decay, Turnover and Spinup parameters"
2012,Total Biomass,Tropical Moist,126373009.62645862,608498.4096054054,207.68009847126478,"Modified Decay, Turnover and Spinup parameters"
2012,Total Biomass,Tropical Premontane Wet,92504394.03103174,417245.7651077393,221.70241561863588,"Modified Decay, Turnover and Spinup parameters"
2013,Deadwood,Tropical Dry,20800975.51091346,1142790.382296882,18.201916845944925,"Modified Decay, Turnover and Spinup parameters"
2013,Deadwood,Tropical Moist,20079251.331172884,608498.4096054054,32.99803420060494,"Modified Decay, Turnover and Spinup parameters"
2013,Deadwood,Tropical Premontane Wet,16359876.30360776,417245.7651077393,39.20920874866971,"Modified Decay, Turnover and Spinup parameters"
2013,Litter,Tropical Dry,18527329.12996155,1142790.382296882,16.212360041675947,"Modified Decay, Turnover and Spinup parameters"
2013,Litter,Tropical Moist,17927259.36468575,608498.4096054054,29.4614728349267,"Modified Decay, Turnover and Spinup parameters"
2013,Litter,Tropical Premontane Wet,16083923.417067777,417245.7651077393,38.547841013831885,"Modified Decay, Turnover and Spinup parameters"
2013,Soil Carbon,Tropical Dry,38400638.269265145,1142790.382296882,33.6025213933671,"Modified Decay, Turnover and Spinup parameters"
2013,Soil Carbon,Tropical Moist,51365505.09733734,608498.4096054054,84.41354042428225,"Modified Decay, Turnover and Spinup parameters"
2013,Soil Carbon,Tropical Premontane Wet,38221298.664916605,417245.7651077393,91.60380250964866,"Modified Decay, Turnover and Spinup parameters"
2013,Total Biomass,Tropical Dry,131020676.23923622,1142790.382296882,114.6497890329626,"Modified Decay, Turnover and Spinup parameters"
2013,Total Biomass,Tropical Moist,126446231.67245926,608498.4096054054,207.8004308252115,"Modified Decay, Turnover and Spinup parameters"
2013,Total Biomass,Tropical Premontane Wet,92575753.05447304,417245.7651077393,221.87343957959297,"Modified Decay, Turnover and Spinup parameters"
2014,Deadwood,Tropical Dry,20804606.534762435,1142790.382296882,18.205094177418154,"Modified Decay, Turnover and Spinup parameters"
2014,Deadwood,Tropical Moist,20102601.40213988,608498.4096054054,33.0364074660045,"Modified Decay, Turnover and Spinup parameters"
2014,Deadwood,Tropical Premontane Wet,16384515.838446647,417245.7651077393,39.268261558546705,"Modified Decay, Turnover and Spinup parameters"
2014,Litter,Tropical Dry,18530523.113361884,1142790.382296882,16.215154940416618,"Modified Decay, Turnover and Spinup parameters"
2014,Litter,Tropical Moist,17948087.039307263,608498.4096054054,29.49570082023075,"Modified Decay, Turnover and Spinup parameters"
2014,Litter,Tropical Premontane Wet,16111128.171895517,417245.7651077393,38.61304180699204,"Modified Decay, Turnover and Spinup parameters"
2014,Soil Carbon,Tropical Dry,38590258.11778526,1142790.382296882,33.76844845353276,"Modified Decay, Turnover and Spinup parameters"
2014,Soil Carbon,Tropical Moist,51487229.92857808,608498.4096054054,84.61358175441434,"Modified Decay, Turnover and Spinup parameters"
2014,Soil Carbon,Tropical Premontane Wet,38326622.970976315,417245.7651077393,91.85623001129751,"Modified Decay, Turnover and Spinup parameters"
2014,Total Biomass,Tropical Dry,131020845.63023269,1142790.382296882,114.64993725874321,"Modified Decay, Turnover and Spinup parameters"
2014,Total Biomass,Tropical Moist,126516949.41207674,608498.4096054054,207.9166476279199,"Modified Decay, Turnover and Spinup parameters"
2014,Total Biomass,Tropical Premontane Wet,92644892.37141737,417245.7651077393,222.03914363874978,"Modified Decay, Turnover and Spinup parameters"
2015,Deadwood,Tropical Dry,20808005.285599433,1142790.382296882,18.20806825813291,"Modified Decay, Turnover and Spinup parameters"
2015,Deadwood,Tropical Moist,20125192.13505418,608498.4096054054,33.07353284309291,"Modified Decay, Turnover and Spinup parameters"
2015,Deadwood,Tropical Premontane Wet,16408430.451747684,417245.7651077393,39.325576971430195,"Modified Decay, Turnover and Spinup parameters"
2015,Litter,Tropical Dry,18533518.40261561,1142790.382296882,16.21777597162245,"Modified Decay, Turnover and Spinup parameters"
2015,Litter,Tropical Moist,17968237.125814795,608498.4096054054,29.528815264228392,"Modified Decay, Turnover and Spinup parameters"
2015,Litter,Tropical Premontane Wet,16137558.13221489,417245.7651077393,38.67638567415519,"Modified Decay, Turnover and Spinup parameters"
2015,Soil Carbon,Tropical Dry,38779270.47445235,1142790.382296882,33.93384392727414,"Modified Decay, Turnover and Spinup parameters"
2015,Soil Carbon,Tropical Moist,51608770.56225065,608498.4096054054,84.81332037616586,"Modified Decay, Turnover and Spinup parameters"
2015,Soil Carbon,Tropical Premontane Wet,38431852.11240081,417245.7651077393,92.1084294348131,"Modified Decay, Turnover and Spinup parameters"
2015,Total Biomass,Tropical Dry,131020996.91949825,1142790.382296882,114.65006964458395,"Modified Decay, Turnover and Spinup parameters"
2015,Total Biomass,Tropical Moist,126585248.51503135,608498.4096054054,208.02888966812324,"Modified Decay, Turnover and Spinup parameters"
2015,Total Biomass,Tropical Premontane Wet,92711881.05552076,417245.7651077393,222.1996933427979,"Modified Decay, Turnover and Spinup parameters"
2016,Deadwood,Tropical Dry,20811186.4508257,1142790.382296882,18.21085194031605,"Modified Decay, Turnover and Spinup parameters"
2016,Deadwood,Tropical Moist,20147046.950835437,608498.4096054054,33.10944882156758,"Modified Decay, Turnover and Spinup parameters"
2016,Deadwood,Tropical Premontane Wet,16431640.074140068,417245.7651077393,39.38120275444177,"Modified Decay, Turnover and Spinup parameters"
2016,Litter,Tropical Dry,18536327.272333827,1142790.382296882,16.220233876205594,"Modified Decay, Turnover and Spinup parameters"
2016,Litter,Tropical Moist,17987730.714597076,608498.4096054054,29.56085082664658,"Modified Decay, Turnover and Spinup parameters"
2016,Litter,Tropical Premontane Wet,16163233.693898935,417245.7651077393,38.73792149747844,"Modified Decay, Turnover and Spinup parameters"
2016,Soil Carbon,Tropical Dry,38967676.20019204,1142790.382296882,34.09870856794518,"Modified Decay, Turnover and Spinup parameters"
2016,Soil Carbon,Tropical Moist,51730120.37087812,608498.4096054054,85.01274539800966,"Modified Decay, Turnover and Spinup parameters"
2016,Soil Carbon,Tropical Premontane Wet,38536978.96621534,417245.7651077393,92.36038370878252,"Modified Decay, Turnover and Spinup parameters"
2016,Total Biomass,Tropical Dry,131021132.05701357,1142790.382296882,114.65018789681761,"Modified Decay, Turnover and Spinup parameters"
2016,Total Biomass,Tropical Moist,126651211.69286317,608498.4096054054,208.13729287311205,"Modified Decay, Turnover and Spinup parameters"
2016,Total Biomass,Tropical Premontane Wet,92776785.9908205,417245.7651077393,222.35524899063768,"Modified Decay, Turnover and Spinup parameters"
2017,Deadwood,Tropical Dry,20814163.80468245,1142790.382296882,18.213457277132736,"Modified Decay, Turnover and Spinup parameters"
2017,Deadwood,Tropical Moist,20168188.633941036,608498.4096054054,33.14419284517039,"Modified Decay, Turnover and Spinup parameters"
2017,Deadwood,Tropical Premontane Wet,16454164.179932542,417245.7651077393,39.43518558105394,"Modified Decay, Turnover and Spinup parameters"
2017,Litter,Tropical Dry,18538961.245640352,1142790.382296882,16.222538737488403,"Modified Decay, Turnover and Spinup parameters"
2017,Litter,Tropical Moist,18006588.297847196,608498.4096054054,29.59184118414373,"Modified Decay, Turnover and Spinup parameters"
2017,Litter,Tropical Premontane Wet,16188174.806599583,417245.7651077393,38.797697089674585,"Modified Decay, Turnover and Spinup parameters"
2017,Soil Carbon,Tropical Dry,39155476.22461496,1142790.382296882,34.26304318900269,"Modified Decay, Turnover and Spinup parameters"
2017,Soil Carbon,Tropical Moist,51851272.98401107,608498.4096054054,85.21184635081495,"Modified Decay, Turnover and Spinup parameters"
2017,Soil Carbon,Tropical Premontane Wet,38641996.64269829,417245.7651077393,92.61207632082336,"Modified Decay, Turnover and Spinup parameters"
2017,Total Biomass,Tropical Dry,131021252.7352217,1142790.382296882,114.65029349641839,"Modified Decay, Turnover and Spinup parameters"
2017,Total Biomass,Tropical Moist,126714918.81647211,608498.4096054054,208.2419885018981,"Modified Decay, Turnover and Spinup parameters"
2017,Total Biomass,Tropical Premontane Wet,92839672.00607406,417245.7651077393,222.5059659553439,"Modified Decay, Turnover and Spinup parameters"
2018,Deadwood,Tropical Dry,20816950.263479777,1142790.382296882,18.21589557101453,"Modified Decay, Turnover and Spinup parameters"
2018,Deadwood,Tropical Moist,20188639.34379018,608498.4096054054,33.17780133046192,"Modified Decay, Turnover and Spinup parameters"
2018,Deadwood,Tropical Premontane Wet,16476021.791124996,417245.7651077393,39.48757104070459,"Modified Decay, Turnover and Spinup parameters"
2018,Litter,Tropical Dry,18541431.139503926,1142790.382296882,16.22470002087146,"Modified Decay, Turnover and Spinup parameters"
2018,Litter,Tropical Moist,18024829.783084966,608498.4096054054,29.621819052532242,"Modified Decay, Turnover and Spinup parameters"
2018,Litter,Tropical Premontane Wet,16212400.978254827,417245.7651077393,38.8557592048143,"Modified Decay, Turnover and Spinup parameters"
2018,Soil Carbon,Tropical Dry,39342671.5413051,1142790.382296882,34.42684865988344,"Modified Decay, Turnover and Spinup parameters"
2018,Soil Carbon,Tropical Moist,51972222.28012524,608498.4096054054,85.41061317453205,"Modified Decay, Turnover and Spinup parameters"
2018,Soil Carbon,Tropical Premontane Wet,38746898.47917592,417245.7651077393,92.86349130271189,"Modified Decay, Turnover and Spinup parameters"
2018,Total Biomass,Tropical Dry,131021360.49938986,1142790.382296882,114.65038779557405,"Modified Decay, Turnover and Spinup parameters"
2018,Total Biomass,Tropical Moist,126776447.07284924,608498.4096054054,208.34310340278506,"Modified Decay, Turnover and Spinup parameters"
2018,Total Biomass,Tropical Premontane Wet,92900601.87475246,417245.7651077393,222.65199468414997,"Modified Decay, Turnover and Spinup parameters"
2019,Deadwood,Tropical Dry,20819557.938239418,1142790.382296882,18.218177419724526,"Modified Decay, Turnover and Spinup parameters"
2019,Deadwood,Tropical Moist,20208420.62636319,608498.4096054054,33.21030968588365,"Modified Decay, Turnover and Spinup parameters"
2019,Deadwood,Tropical Premontane Wet,16497231.482115993,417245.7651077393,39.53840365007935,"Modified Decay, Turnover and Spinup parameters"
2019,Litter,Tropical Dry,18543747.107975896,1142790.382296882,16.226726611668727,"Modified Decay, Turnover and Spinup parameters"
2019,Litter,Tropical Moist,18042474.506507114,608498.4096054054,29.650816208718055,"Modified Decay, Turnover and Spinup parameters"
2019,Litter,Tropical Premontane Wet,16235931.280096445,417245.7651077393,38.91215355032801,"Modified Decay, Turnover and Spinup parameters"
2019,Soil Carbon,Tropical Dry,39529263.20349317,1142790.382296882,34.590125902218155,"Modified Decay, Turnover and Spinup parameters"
2019,Soil Carbon,Tropical Moist,52092962.378708385,608498.4096054054,85.60903620518786,"Modified Decay, Turnover and Spinup parameters"
2019,Soil Carbon,Tropical Premontane Wet,38851678.034003265,417245.7651077393,93.11461321595718,"Modified Decay, Turnover and Spinup parameters"
2019,Total Biomass,Tropical Dry,131021456.78440873,1142790.382296882,114.65047204988733,"Modified Decay, Turnover and Spinup parameters"
2019,Total Biomass,Tropical Moist,126835870.9846622,608498.4096054054,208.4407600455551,"Modified Decay, Turnover and Spinup parameters"
2019,Total Biomass,Tropical Premontane Wet,92959636.47624421,417245.7651077393,222.79348108480045,"Modified Decay, Turnover and Spinup parameters"
2020,Deadwood,Tropical Dry,20821998.183365963,1142790.382296882,18.22031275894714,"Modified Decay, Turnover and Spinup parameters"
2020,Deadwood,Tropical Moist,20227553.425526157,608498.4096054054,33.24175233036874,"Modified Decay, Turnover and Spinup parameters"
2020,Deadwood,Tropical Premontane Wet,16517811.384815412,417245.7651077393,39.587726865364964,"Modified Decay, Turnover and Spinup parameters"
2020,Litter,Tropical Dry,18545918.68198632,1142790.382296882,16.2286268499312,"Modified Decay, Turnover and Spinup parameters"
2020,Litter,Tropical Moist,18059541.24576939,608498.4096054054,29.67886351170664,"Modified Decay, Turnover and Spinup parameters"
2020,Litter,Tropical Premontane Wet,16258784.351891426,417245.7651077393,38.96692479956784,"Modified Decay, Turnover and Spinup parameters"
2020,Soil Carbon,Tropical Dry,39715252.319865055,1142790.382296882,34.75287588616365,"Modified Decay, Turnover and Spinup parameters"
2020,Soil Carbon,Tropical Moist,52213487.632480524,608498.4096054054,85.80710616210081,"Modified Decay, Turnover and Spinup parameters"
2020,Soil Carbon,Tropical Premontane Wet,38956329.08065707,417245.7651077393,93.36542713764379,"Modified Decay, Turnover and Spinup parameters"
2020,Total Biomass,Tropical Dry,131021542.76763302,1142790.382296882,114.65054728960374,"Modified Decay, Turnover and Spinup parameters"
2020,Total Biomass,Tropical Moist,126893262.48861283,608498.4096054054,208.5350766502408,"Modified Decay, Turnover and Spinup parameters"
2020,Total Biomass,Tropical Premontane Wet,93016834.75554672,417245.7651077393,222.93056642894467,"Modified Decay, Turnover and Spinup parameters"
2021,Deadwood,Tropical Dry,20824281.642524153,1142790.382296882,18.22231090243309,"Modified Decay, Turnover and Spinup parameters"
2021,Deadwood,Tropical Moist,20246058.095276102,608498.4096054054,33.272162713465626,"Modified Decay, Turnover and Spinup parameters"
2021,Deadwood,Tropical Premontane Wet,16537779.19373835,417245.7651077393,39.63558309445763,"Modified Decay, Turnover and Spinup parameters"
2021,Litter,Tropical Dry,18547954.80685385,1142790.382296882,16.230408563269943,"Modified Decay, Turnover and Spinup parameters"
2021,Litter,Tropical Moist,18076048.233413003,608498.4096054054,29.705990924667866,"Modified Decay, Turnover and Spinup parameters"
2021,Litter,Tropical Premontane Wet,16280978.407036055,417245.7651077393,39.02011660401647,"Modified Decay, Turnover and Spinup parameters"
2021,Soil Carbon,Tropical Dry,39900640.05066501,1142790.382296882,34.91509962699296,"Modified Decay, Turnover and Spinup parameters"
2021,Soil Carbon,Tropical Moist,52333792.62000124,608498.4096054054,86.00481413573172,"Modified Decay, Turnover and Spinup parameters"
2021,Soil Carbon,Tropical Premontane Wet,39060845.601862855,417245.7651077393,93.6159186463564,"Modified Decay, Turnover and Spinup parameters"
2021,Total Biomass,Tropical Dry,131021619.55282007,1142790.382296882,114.6506144805674,"Modified Decay, Turnover and Spinup parameters"
2021,Total Biomass,Tropical Moist,126948691.15094823,608498.4096054054,208.62616754129397,"Modified Decay, Turnover and Spinup parameters"
2021,Total Biomass,Tropical Premontane Wet,93072253.81731394,417245.7651077393,223.06338757753778,"Modified Decay, Turnover and Spinup parameters"
2022,Deadwood,Tropical Dry,20826418.29252184,1142790.382296882,18.22418058039922,"Modified Decay, Turnover and Spinup parameters"
2022,Deadwood,Tropical Moist,20263954.41165903,608498.4096054054,33.301573334923994,"Modified Decay, Turnover and Spinup parameters"
2022,Deadwood,Tropical Premontane Wet,16557152.171910014,417245.7651077393,39.68201371111508,"Modified Decay, Turnover and Spinup parameters"
2022,Litter,Tropical Dry,18549863.878240436,1142790.382296882,16.232079098318334,"Modified Decay, Turnover and Spinup parameters"
2022,Litter,Tropical Moist,18092013.169705607,608498.4096054054,29.732227536038728,"Modified Decay, Turnover and Spinup parameters"
2022,Litter,Tropical Premontane Wet,16302531.23833322,417245.7651077393,39.0717716071334,"Modified Decay, Turnover and Spinup parameters"
2022,Soil Carbon,Tropical Dry,40085427.60413436,1142790.382296882,35.076798181979,"Modified Decay, Turnover and Spinup parameters"
2022,Soil Carbon,Tropical Moist,52453872.13837372,608498.4096054054,86.20215157569372,"Modified Decay, Turnover and Spinup parameters"
2022,Soil Carbon,Tropical Premontane Wet,39165221.78398601,417245.7651077393,93.86607380873703,"Modified Decay, Turnover and Spinup parameters"
2022,Total Biomass,Tropical Dry,131021688.1333621,1142790.382296882,114.65067449204727,"Modified Decay, Turnover and Spinup parameters"
2022,Total Biomass,Tropical Moist,127002224.04990216,608498.4096054054,208.714142954391,"Modified Decay, Turnover and Spinup parameters"
2022,Total Biomass,Tropical Premontane Wet,93125949.01987416,417245.7651077393,223.19207720617032,"Modified Decay, Turnover and Spinup parameters"
2023,Deadwood,Tropical Dry,20828417.48441483,1142790.382296882,18.22592997549736,"Modified Decay, Turnover and Spinup parameters"
2023,Deadwood,Tropical Moist,20281261.584762417,608498.4096054054,33.330015764403164,"Modified Decay, Turnover and Spinup parameters"
2023,Deadwood,Tropical Premontane Wet,16575947.157021474,417245.7651077393,39.72705906970993,"Modified Decay, Turnover and Spinup parameters"
2023,Litter,Tropical Dry,18551653.775753453,1142790.382296882,16.23364535013559,"Modified Decay, Turnover and Spinup parameters"
2023,Litter,Tropical Moist,18107453.23534174,608498.4096054054,29.757601580395136,"Modified Decay, Turnover and Spinup parameters"
2023,Litter,Tropical Premontane Wet,16323460.223899795,417245.7651077393,39.121931458513004,"Modified Decay, Turnover and Spinup parameters"
2023,Soil Carbon,Tropical Dry,40269616.23313521,1142790.382296882,35.23797264744015,"Modified Decay, Turnover and Spinup parameters"
2023,Soil Carbon,Tropical Moist,52573721.19617303,608498.4096054054,86.39911027913064,"Modified Decay, Turnover and Spinup parameters"
2023,Soil Carbon,Tropical Premontane Wet,39269452.01151967,417245.7651077393,94.11587916627433,"Modified Decay, Turnover and Spinup parameters"
2023,Total Biomass,Tropical Dry,131021749.42906481,1142790.382296882,114.65072812892038,"Modified Decay, Turnover and Spinup parameters"
2023,Total Biomass,Tropical Moist,127053926.04997313,608498.4096054054,208.79910948717867,"Modified Decay, Turnover and Spinup parameters"
2023,Total Biomass,Tropical Premontane Wet,93177973.98867127,417245.7651077393,223.3167638372825,"Modified Decay, Turnover and Spinup parameters"
2024,Deadwood,Tropical Dry,20830287.981381606,1142790.382296882,18.22756675595662,"Modified Decay, Turnover and Spinup parameters"
2024,Deadwood,Tropical Moist,20297998.271351483,608498.4096054054,33.35752066223834,"Modified Decay, Turnover and Spinup parameters"
2024,Deadwood,Tropical Premontane Wet,16594180.567507923,417245.7651077393,39.7707585197972,"Modified Decay, Turnover and Spinup parameters"
2024,Litter,Tropical Dry,18553331.8937872,1142790.382296882,16.235113789194706,"Modified Decay, Turnover and Spinup parameters"
2024,Litter,Tropical Moist,18122385.10457476,608498.4096054054,29.782140460032803,"Modified Decay, Turnover and Spinup parameters"
2024,Litter,Tropical Premontane Wet,16343782.332914306,417245.7651077393,39.170636827659806,"Modified Decay, Turnover and Spinup parameters"
2024,Soil Carbon,Tropical Dry,40453207.23188321,1142790.382296882,35.39862415588128,"Modified Decay, Turnover and Spinup parameters"
2024,Soil Carbon,Tropical Moist,52693335.006696425,608498.4096054054,86.59568237962465,"Modified Decay, Turnover and Spinup parameters"
2024,Soil Carbon,Tropical Premontane Wet,39373530.86161139,417245.7651077393,94.36532172218581,"Modified Decay, Turnover and Spinup parameters"
2024,Total Biomass,Tropical Dry,131021804.13896692,1142790.382296882,114.6507760028813,"Modified Decay, Turnover and Spinup parameters"
2024,Total Biomass,Tropical Moist,127103859.78233115,608498.4096054054,208.88117006707466,"Modified Decay, Turnover and Spinup parameters"
2024,Total Biomass,Tropical Premontane Wet,93228380.6565627,417245.7651077393,223.43757193674497,"Modified Decay, Turnover and Spinup parameters"
2025,Deadwood,Tropical Dry,20832037.994914196,1142790.382296882,18.229098107252273,"Modified Decay, Turnover and Spinup parameters"
2025,Deadwood,Tropical Moist,20314182.586703133,608498.4096054054,33.384117798888454,"Modified Decay, Turnover and Spinup parameters"
2025,Deadwood,Tropical Premontane Wet,16611868.409295315,417245.7651077393,39.81315042228379,"Modified Decay, Turnover and Spinup parameters"
2025,Litter,Tropical Dry,18554905.171086233,1142790.382296882,16.236490487251853,"Modified Decay, Turnover and Spinup parameters"
2025,Litter,Tropical Moist,18136824.957364235,608498.4096054054,29.805870764930134,"Modified Decay, Turnover and Spinup parameters"
2025,Litter,Tropical Premontane Wet,16363514.131949661,417245.7651077393,39.217927419165896,"Modified Decay, Turnover and Spinup parameters"
2025,Soil Carbon,Tropical Dry,40636201.93297918,1142790.382296882,35.5587538733962,"Modified Decay, Turnover and Spinup parameters"
2025,Soil Carbon,Tropical Moist,52812708.981227376,608498.4096054054,86.79186033612639,"Modified Decay, Turnover and Spinup parameters"
2025,Soil Carbon,Tropical Premontane Wet,39477453.09884433,417245.7651077393,94.61438892891013,"Modified Decay, Turnover and Spinup parameters"
2025,Total Biomass,Tropical Dry,131021852.9989238,1142790.382296882,114.65081875784112,"Modified Decay, Turnover and Spinup parameters"
2025,Total Biomass,Tropical Moist,127152085.68399256,608498.4096054054,208.96042401564733,"Modified Decay, Turnover and Spinup parameters"
2025,Total Biomass,Tropical Premontane Wet,93277219.39815128,417245.7651077393,223.55462223580784,"Modified Decay, Turnover and Spinup parameters"
2026,Deadwood,Tropical Dry,20833675.219374906,1142790.382296882,18.230530762344646,"Modified Decay, Turnover and Spinup parameters"
2026,Deadwood,Tropical Moist,20329832.11712155,608498.4096054054,33.40983607550411,"Modified Decay, Turnover and Spinup parameters"
2026,Deadwood,Tropical Premontane Wet,16629026.28242791,417245.7651077393,39.854272165312544,"Modified Decay, Turnover and Spinup parameters"
2026,Litter,Tropical Dry,18556380.119023073,1142790.382296882,16.23778114209082,"Modified Decay, Turnover and Spinup parameters"
2026,Litter,Tropical Moist,18150788.49204824,608498.4096054054,29.828818293573736,"Modified Decay, Turnover and Spinup parameters"
2026,Litter,Tropical Premontane Wet,16382671.791118871,417245.7651077393,39.263841987440216,"Modified Decay, Turnover and Spinup parameters"
2026,Soil Carbon,Tropical Dry,40818601.7046874,1142790.382296882,35.71836299728611,"Modified Decay, Turnover and Spinup parameters"
2026,Soil Carbon,Tropical Moist,52931838.72266514,608498.4096054054,86.98763692248595,"Modified Decay, Turnover and Spinup parameters"
2026,Soil Carbon,Tropical Premontane Wet,39581213.67004071,417245.7651077393,94.86306867565266,"Modified Decay, Turnover and Spinup parameters"
2026,Total Biomass,Tropical Dry,131021896.63440093,1142790.382296882,114.65085694111411,"Modified Decay, Turnover and Spinup parameters"
2026,Total Biomass,Tropical Moist,127198662.21332859,608498.4096054054,209.03696740277996,"Modified Decay, Turnover and Spinup parameters"
2026,Total Biomass,Tropical Premontane Wet,93324538.94918534,417245.7651077393,223.66803153792947,"Modified Decay, Turnover and Spinup parameters"
2027,Deadwood,Tropical Dry,20835206.863916736,1142790.382296882,18.231871029611117,"Modified Decay, Turnover and Spinup parameters"
2027,Deadwood,Tropical Moist,20344963.932244815,608498.4096054054,33.434703544152185,"Modified Decay, Turnover and Spinup parameters"
2027,Deadwood,Tropical Premontane Wet,16645669.387924593,417245.7651077393,39.89416018069452,"Modified Decay, Turnover and Spinup parameters"
2027,Litter,Tropical Dry,18557762.84761231,1142790.382296882,16.238991100286704,"Modified Decay, Turnover and Spinup parameters"
2027,Litter,Tropical Moist,18164290.93764864,608498.4096054054,29.851008073180807,"Modified Decay, Turnover and Spinup parameters"
2027,Litter,Tropical Premontane Wet,16401271.090400627,417245.7651077393,39.308418351868866,"Modified Decay, Turnover and Spinup parameters"
2027,Soil Carbon,Tropical Dry,41000407.94829447,1142790.382296882,35.87745275374841,"Modified Decay, Turnover and Spinup parameters"
2027,Soil Carbon,Tropical Moist,53050720.01927915,608498.4096054054,87.1830052171888,"Modified Decay, Turnover and Spinup parameters"
2027,Soil Carbon,Tropical Premontane Wet,39684807.699217536,417245.7651077393,95.11134927629595,"Modified Decay, Turnover and Spinup parameters"
2027,Total Biomass,Tropical Dry,131021935.63406706,1142790.382296882,114.6508910678155,"Modified Decay, Turnover and Spinup parameters"
2027,Total Biomass,Tropical Moist,127243645.75210442,608498.4096054054,209.11089288568306,"Modified Decay, Turnover and Spinup parameters"
2027,Total Biomass,Tropical Premontane Wet,93370386.59462616,417245.7651077393,223.7779131695117,"Modified Decay, Turnover and Spinup parameters"
2028,Deadwood,Tropical Dry,20836639.682195276,1142790.3822968823,18.233124818845546,"Modified Decay, Turnover and Spinup parameters"
2028,Deadwood,Tropical Moist,20359594.59694744,608498.4096054054,33.458747427376316,"Modified Decay, Turnover and Spinup parameters"
2028,Deadwood,Tropical Premontane Wet,16661812.534846554,417245.7651077393,39.93284996084793,"Modified Decay, Turnover and Spinup parameters"
2028,Litter,Tropical Dry,18559059.089696147,1142790.3822968823,16.24012537836947,"Modified Decay, Turnover and Spinup parameters"
2028,Litter,Tropical Moist,18177347.06565216,608498.4096054054,29.872464379060045,"Modified Decay, Turnover and Spinup parameters"
2028,Litter,Tropical Premontane Wet,16419327.42612801,417245.7651077393,39.351693412366416,"Modified Decay, Turnover and Spinup parameters"
2028,Soil Carbon,Tropical Dry,41181622.09561086,1142790.3822968823,36.03602439569044,"Modified Decay, Turnover and Spinup parameters"
2028,Soil Carbon,Tropical Moist,53169348.83859267,608498.4096054054,87.37795859330436,"Modified Decay, Turnover and Spinup parameters"
2028,Soil Carbon,Tropical Premontane Wet,39788230.4826796,417245.7651077393,95.35921945763945,"Modified Decay, Turnover and Spinup parameters"
2028,Total Biomass,Tropical Dry,131021970.43942422,1142790.3822968823,114.65092152428211,"Modified Decay, Turnover and Spinup parameters"
2028,Total Biomass,Tropical Moist,127287090.78179777,608498.4096054054,209.18228999865417,"Modified Decay, Turnover and Spinup parameters"
2028,Total Biomass,Tropical Premontane Wet,93414808.08804697,417245.7651077393,223.88437678672622,"Modified Decay, Turnover and Spinup parameters"
2029,Deadwood,Tropical Dry,20837980.000882637,1142790.3822968823,18.234297666209443,"Modified Decay, Turnover and Spinup parameters"
2029,Deadwood,Tropical Moist,20373740.18368964,608498.4096054054,33.481994138491594,"Modified Decay, Turnover and Spinup parameters"
2029,Deadwood,Tropical Premontane Wet,16677470.147479063,417245.7651077393,39.97037607601046,"Modified Decay, Turnover and Spinup parameters"
